ValueDate,STTHH,VaR,SVaR,IRsensi,IRsensi1M,IRsensi1Y,IRSensi2Y,IRSensi1w,IRSensi10Y,IRSensi5y,BasisSensiByCurrencyByPillar[EUR][1W],BasisSensiByCurrencyByPillar[EUR][1M],BasisSensiByCurrencyByPillar[EUR][3M],BasisSensiByCurrencyByPillar[EUR][1Y],BasisSensiByCurrencyByPillar[EUR][10Y],STTHH_limMaxValue,VaR_limmaxValue,SVaR_limMaxValue,IRsensi_limMaxValue,IRsensi1M_limMaxValue,IRsensi1Y_limMaxValue,IRSensi2Y_limMaxValue,IRSensi1w_limMaxValue,IRSensi10Y_limMaxValue,IRSensi5y_limMaxValue,BasisSensiByCurrencyByPillar[EUR][1W]_limMaxValue,BasisSensiByCurrencyByPillar[EUR][1M]_limMaxValue,BasisSensiByCurrencyByPillar[EUR][3M]_limMaxValue,BasisSensiByCurrencyByPillar[EUR][1Y]_limMaxValue,BasisSensiByCurrencyByPillar[EUR][10Y]_limMaxValue,STTHH_limMinValue,VaR_limMinValue,SVaR_limMinValue,IRsensi_limMinValue,IRsensi1M_limMinValue,IRsensi1Y_limMinValue,IRSensi2Y_limMinValue,IRSensi1w_limMinValue,IRSensi10Y_limminalue,IRSensi5y_limMinValue,BasisSensiByCurrencyByPillar[EUR][1W]_limMinValue,BasisSensiByCurrencyByPillar[EUR][1M]_limMinValue,BasisSensiByCurrencyByPillar[EUR][3M]_limMinValue,BasisSensiByCurrencyByPillar[EUR][1Y]_limMinValue,BasisSensiByCurrencyByPillar[EUR][10Y]_limMinValue
2024-09-23,-72582,-12302,0,-48936,62525,-33088,81610,92899,-46059,59919,-3293,-65978,-80898,-78712,18640,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-24,15388,43731,0,62740,-1877,95105,77106,56298,89130,-92727,-94701,-24864,-56776,21859,1707,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-25,-16808,24436,0,86412,-47628,-6829,-96814,-21067,47488,-28098,55240,52535,-79841,43608,-91009,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-26,-38533,69489,0,-20758,-64573,82579,37132,49510,-95203,83424,87290,64149,-58813,44158,-56276,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-27,37566,-50976,0,-62360,-15026,47897,-54574,72207,79018,-35957,81915,-44152,10638,-67019,70123,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-28,12062,2685,0,-18233,-23235,65973,11277,94790,-78152,-45967,-25034,22881,-43339,-95663,-21011,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-29,96214,-36468,0,-67550,76892,45055,-29257,-56470,-97473,57914,-40907,-96528,-72150,650,-67110,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-09-30,-77915,21054,0,97759,90828,40595,31408,17752,-77003,-2205,-38629,-64432,12306,44049,-65427,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-01,-71634,-79693,0,80409,-55008,-56186,-9498,76394,90925,-73138,-37889,-7015,-43764,74729,80759,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-02,26703,-29663,0,97583,80212,18340,-58623,11141,-5019,70030,7142,-97135,-59621,-26,56582,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-03,46483,19,0,-38550,95053,-62482,75389,-55789,-73489,42439,31092,83091,-22087,57888,36708,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-04,-80552,3803,0,-84163,-27110,-37244,35193,34387,-72534,37419,14831,1993,-21075,-6092,65594,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-05,1558,99387,0,-74076,-79866,-36959,3365,37135,3035,-34657,-78787,-74517,-91583,-14216,51036,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-06,-56160,26376,0,7861,-18542,52840,-24776,-45997,8799,30033,-49530,41612,-51133,-4704,76830,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-07,72087,-31418,0,-66210,-85508,69732,84893,84218,-45695,-90606,39564,-48042,-33769,-26741,58911,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-08,94764,54078,0,-97042,71046,-92360,-48731,-12963,79504,73382,-27810,58847,-33942,39527,-46368,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-09,9758,13529,0,40174,34644,67917,19355,-8933,-13376,14156,18328,-60679,98926,63299,8744,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-10,-90988,29549,0,-93874,-53919,84570,-92161,81396,-76811,-52437,-1735,96956,-32488,98852,-13962,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-11,94498,22272,0,-26165,72758,39049,50484,18600,-50866,28055,58587,65822,-42615,71106,-6589,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-12,-88175,-84232,0,38058,-32242,69182,25148,91845,-27980,-9005,-36150,64989,-6051,77166,18825,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-13,-35476,84411,0,-69211,17579,-93229,-7110,85660,-9396,46544,-8904,-56543,-71012,3397,24572,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-14,67092,15146,0,-51617,87296,34482,24996,42431,63275,48036,-43365,62733,-1696,53870,-80787,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-15,-4418,-51594,0,-27588,86855,41996,90515,85753,-61250,-85485,-72230,-97108,20383,-79443,57065,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-16,-79380,50287,0,52260,42322,48236,-49586,61233,65840,31221,-5215,5188,-53221,-92136,-74957,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-17,-17213,56768,0,58749,47788,85658,-12048,-7344,-82001,-87507,-39002,-7542,33330,-36115,30319,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-18,23972,94797,0,41298,-39577,34838,79830,41425,-9990,11417,1913,4382,-21591,-14523,79628,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-19,56802,-29930,0,24582,-23236,-72067,97422,96150,-34301,-46213,51351,-21726,68814,87392,-15433,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-20,-45621,-15999,0,-74570,-31306,95045,53279,-63770,68134,-2585,57806,68714,-97880,-35815,-2334,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-21,74809,-52870,0,-92602,-72031,68664,30930,-9474,-9690,54734,-75265,-24071,94144,87064,22114,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-22,-93857,-28515,0,44656,-27111,-3980,58341,362,42853,-41914,-47586,20922,-23943,-61245,53664,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-23,-49410,-96989,0,-69950,-83032,-85329,45377,46080,-33539,60344,77848,59976,-62807,11984,-87894,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-24,-99675,-39190,0,-76063,-25819,62978,-76198,15834,-2279,66026,-35056,-22104,-49975,-97469,-95475,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-25,14559,-15136,0,-77790,-82239,38056,-22465,66605,12285,-50735,19148,-31013,-43525,-48985,28086,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-26,50662,-56184,0,59164,93797,-67751,54507,7768,-86564,95537,28168,94599,3690,1662,-6262,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-27,-35260,-43357,0,-92792,-89130,-54168,-11276,91527,28859,69238,8006,12127,53646,-75974,-88637,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-28,20479,-43209,0,-51617,-88091,17263,-5688,91101,-88150,-63063,-52759,-30554,4305,-55041,-93607,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-29,-72673,89801,0,-13590,99728,94152,11335,85131,87378,-90515,6717,-22721,-72143,53871,73262,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-30,-77680,-59064,0,5200,-38542,50147,-13172,-29660,67119,-56260,27125,11553,90068,-99254,766,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-10-31,87676,43082,0,-98343,-19934,46507,-89749,90999,67921,70372,41424,-91664,53570,-31107,91886,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-01,-58719,9372,0,-2148,-7606,-98025,-95266,-76948,5220,-87519,56263,-43494,-11571,-98479,10097,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-02,79583,-40914,0,-44380,52340,-70321,-86507,-30873,-71930,-8396,-55534,-44437,32770,77921,84022,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-03,25296,-96833,0,88955,-92293,-33199,5555,-31716,93582,-86550,-92480,-84819,-38937,-92187,42493,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-04,-14178,-10406,0,6227,13720,16770,3512,-94019,7443,-74701,-8779,81835,-80165,-8902,2538,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-05,79433,-84762,0,-48914,-81838,-15603,40132,-8756,34344,3707,-10105,-19119,-35402,-92552,-9600,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-06,-37464,20422,0,38933,60466,-25454,21659,-47902,55459,-56057,-28788,-69380,36442,29101,40282,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-07,-46676,-96739,0,-504,44634,-57053,63432,56098,-61859,24412,-66600,88445,-6901,2106,55176,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-08,-36156,-62496,0,-48137,-67103,-8147,-45106,33833,57865,38918,-28710,-91133,-67962,96998,31721,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-09,26200,59182,0,15247,-29732,-32098,-22557,-16275,-30936,-71678,-39498,2561,66948,69090,86027,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-10,-76412,-50302,0,84327,-93418,-25713,30492,69749,88934,53834,-23618,17253,52676,2245,-94368,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-11,-94536,-10639,0,-16442,-7672,92056,52715,-52363,42191,-80601,14013,52182,23707,95296,93439,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-12,-85634,54575,0,-22607,-9484,-6681,-71197,40298,40578,97680,92132,-42022,60753,1930,31183,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-13,73618,50362,0,99342,-93346,92858,-63546,99362,27819,86782,25264,-32391,98434,28329,20699,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-14,-81277,-51890,0,-96897,54885,39121,77143,-17524,-10507,-36794,-1789,80435,-93127,83619,-56025,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-15,-16232,23086,0,-95516,65546,-42435,-52671,-22402,-95783,55180,47588,13575,-69533,-54479,-83185,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-16,35826,88068,0,41078,49637,-2706,53281,57486,-75338,-68539,88950,80174,52213,56230,69766,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-17,33356,-37040,0,32107,-50274,29614,94296,-10091,14468,81330,-93456,-54315,-44108,-72735,51853,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-18,34190,-72869,0,51027,-34351,-19576,-97927,-53903,-60844,47615,-60039,-32871,-61924,-30322,-34208,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-19,-15333,-15154,0,7533,-17351,38204,-68577,-58853,62070,32965,-33782,-97789,22537,-38133,31316,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-20,-74550,42126,0,97973,-38848,53869,53581,-81989,14086,-92014,-50349,63625,-85272,-59938,61055,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-21,-27324,-95034,0,-36945,64112,-91564,-6760,81944,-58161,77358,-55618,-65094,58841,-16718,7655,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
2024-11-22,57173,-40671,0,-26907,-41351,37539,78931,81329,-85840,-16700,-10158,8080,-7167,54564,37986,,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000
